sample_id,chart_id,representative_sample_id,chart_type,source_image_path,masked_image_path,debug_overlay_path,masked_label_text,pseudo_gold,label_ocr_confidence,crop_confirm_text,crop_confirm_confidence,label_bbox,mask_pixel_count,tick_values,tick_pixel_y,tick_details,axis_slope,axis_intercept,axis_r_squared,axis_max_residual_pixels,axis_tick_step,axis_span,plot_bbox,bar_bbox,line_point,target_x,target_y,geometry_score,raw_geometry_value,absolute_error,relative_error,axis_normalized_error,finmme_numerical_sample_ids,finmme_numerical_gold,finmme_numerical_unit,finmme_numerical_tolerance,geometry_gold_access
fgmvp_0010,85d858a9afe8d0632f51fdff401cee14790005b5c45c7708841553a6fca9dadc,3990,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/3990.jpg,phase6_geometry_scale/masked_images/fgmvp_0010.png,phase6_geometry_scale/debug_overlays/fgmvp_0010.png,8.0,8.0,0.9993582296654802,8.0,0.9998716415174861,"[410.0,118.0,453.0,149.0]",1564,"[9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0]","[111.0,161.5,210.5,261.0,311.5,361.5,410.5,460.5,510.0,561.5]","[{""value"":9.0,""pixel_y"":111.0,""text"":""9.0"",""confidence"":0.9999309683272695,""bbox"":[22.0,93.0,70.0,129.0]},{""value"":8.0,""pixel_y"":161.5,""text"":""8.0"",""confidence"":0.9999739151752387,""bbox"":[23.0,145.0,69.0,178.0]},{""value"":7.0,""pixel_y"":210.5,""text"":""7.0"",""confidence"":0.9777111411094666,""bbox"":[23.0,194.0,69.0,227.0]},{""value"":6.0,""pixel_y"":261.0,""text"":""6.0"",""confidence"":0.9998801069150949,""bbox"":[22.0,243.0,70.0,279.0]},{""value"":5.0,""pixel_y"":311.5,""text"":""5.0"",""confidence"":0.9988381092952228,""bbox"":[23.0,295.0,69.0,328.0]},{""value"":4.0,""pixel_y"":361.5,""text"":""4.0"",""confidence"":0.6682629584672765,""bbox"":[23.0,345.0,69.0,378.0]},{""value"":3.0,""pixel_y"":410.5,""text"":""3.0"",""confidence"":0.999184462209486,""bbox"":[23.0,394.0,69.0,427.0]},{""value"":2.0,""pixel_y"":460.5,""text"":""2.0"",""confidence"":0.5120682120323181,""bbox"":[23.0,444.0,69.0,477.0]},{""value"":1.0,""pixel_y"":510.0,""text"":""1.0"",""confidence"":0.9968841629460509,""bbox"":[25.0,494.0,69.0,526.0]},{""value"":0.0,""pixel_y"":561.5,""text"":""0.0"",""confidence"":0.9469742178916931,""bbox"":[23.0,545.0,69.0,578.0]}]",-0.020017949974918365,11.22503029407382,0.9999875919288765,0.7930785562630327,1.0,10.119073712321233,"[82.288,83.5,1008.64,589.0]","[414,165,38,394]",null,433.0,165.0,2.9296541958487636,7.922068548212289,0.07793145178771077,0.009741431473463846,0.007701441258681565,8858,36.9,percentage,3.0,False
fgmvp_0011,85d858a9afe8d0632f51fdff401cee14790005b5c45c7708841553a6fca9dadc,3990,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/3990.jpg,phase6_geometry_scale/masked_images/fgmvp_0011.png,phase6_geometry_scale/debug_overlays/fgmvp_0011.png,6.4,6.4,0.9987178220015739,6.4,0.836094319820404,"[309.0,195.0,356.0,231.0]",1950,"[9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0]","[111.0,161.5,210.5,261.0,311.5,361.5,410.5,460.5,510.0,561.5]","[{""value"":9.0,""pixel_y"":111.0,""text"":""9.0"",""confidence"":0.9999309683272695,""bbox"":[22.0,93.0,70.0,129.0]},{""value"":8.0,""pixel_y"":161.5,""text"":""8.0"",""confidence"":0.9999739151752387,""bbox"":[23.0,145.0,69.0,178.0]},{""value"":7.0,""pixel_y"":210.5,""text"":""7.0"",""confidence"":0.9777111411094666,""bbox"":[23.0,194.0,69.0,227.0]},{""value"":6.0,""pixel_y"":261.0,""text"":""6.0"",""confidence"":0.9998801069150949,""bbox"":[22.0,243.0,70.0,279.0]},{""value"":5.0,""pixel_y"":311.5,""text"":""5.0"",""confidence"":0.9988381092952228,""bbox"":[23.0,295.0,69.0,328.0]},{""value"":4.0,""pixel_y"":361.5,""text"":""4.0"",""confidence"":0.6682629584672765,""bbox"":[23.0,345.0,69.0,378.0]},{""value"":3.0,""pixel_y"":410.5,""text"":""3.0"",""confidence"":0.999184462209486,""bbox"":[23.0,394.0,69.0,427.0]},{""value"":2.0,""pixel_y"":460.5,""text"":""2.0"",""confidence"":0.5120682120323181,""bbox"":[23.0,444.0,69.0,477.0]},{""value"":1.0,""pixel_y"":510.0,""text"":""1.0"",""confidence"":0.9968841629460509,""bbox"":[25.0,494.0,69.0,526.0]},{""value"":0.0,""pixel_y"":561.5,""text"":""0.0"",""confidence"":0.9469742178916931,""bbox"":[23.0,545.0,69.0,578.0]}]",-0.020017949974918365,11.22503029407382,0.9999875919288765,0.7930785562630327,1.0,10.119073712321233,"[82.288,83.5,1008.64,589.0]","[315,243,38,317]",null,334.0,243.0,2.7231545696200974,6.3606684501686575,0.039331549831342905,0.006145554661147329,0.0038868725487642055,8858,36.9,percentage,3.0,False
fgmvp_0012,85d858a9afe8d0632f51fdff401cee14790005b5c45c7708841553a6fca9dadc,3990,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/3990.jpg,phase6_geometry_scale/masked_images/fgmvp_0012.png,phase6_geometry_scale/debug_overlays/fgmvp_0012.png,3.0,3.0,0.9911094771297445,3.0,0.9989408504941056,"[907.0,363.0,955.0,399.0]",1989,"[9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0]","[111.0,161.5,210.5,261.0,311.5,361.5,410.5,460.5,510.0,561.5]","[{""value"":9.0,""pixel_y"":111.0,""text"":""9.0"",""confidence"":0.9999309683272695,""bbox"":[22.0,93.0,70.0,129.0]},{""value"":8.0,""pixel_y"":161.5,""text"":""8.0"",""confidence"":0.9999739151752387,""bbox"":[23.0,145.0,69.0,178.0]},{""value"":7.0,""pixel_y"":210.5,""text"":""7.0"",""confidence"":0.9777111411094666,""bbox"":[23.0,194.0,69.0,227.0]},{""value"":6.0,""pixel_y"":261.0,""text"":""6.0"",""confidence"":0.9998801069150949,""bbox"":[22.0,243.0,70.0,279.0]},{""value"":5.0,""pixel_y"":311.5,""text"":""5.0"",""confidence"":0.9988381092952228,""bbox"":[23.0,295.0,69.0,328.0]},{""value"":4.0,""pixel_y"":361.5,""text"":""4.0"",""confidence"":0.6682629584672765,""bbox"":[23.0,345.0,69.0,378.0]},{""value"":3.0,""pixel_y"":410.5,""text"":""3.0"",""confidence"":0.999184462209486,""bbox"":[23.0,394.0,69.0,427.0]},{""value"":2.0,""pixel_y"":460.5,""text"":""2.0"",""confidence"":0.5120682120323181,""bbox"":[23.0,444.0,69.0,477.0]},{""value"":1.0,""pixel_y"":510.0,""text"":""1.0"",""confidence"":0.9968841629460509,""bbox"":[25.0,494.0,69.0,526.0]},{""value"":0.0,""pixel_y"":561.5,""text"":""0.0"",""confidence"":0.9469742178916931,""bbox"":[23.0,545.0,69.0,578.0]}]",-0.020017949974918365,11.22503029407382,0.9999875919288765,0.7930785562630327,1.0,10.119073712321233,"[82.288,83.5,1008.64,589.0]","[913,413,37,147]",null,931.5,413.0,2.4419649982025886,2.9576169544325346,0.042383045567465416,0.014127681855821805,0.004188431349784395,8858,36.9,percentage,3.0,False
fgmvp_0013,85d858a9afe8d0632f51fdff401cee14790005b5c45c7708841553a6fca9dadc,3990,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/3990.jpg,phase6_geometry_scale/masked_images/fgmvp_0013.png,phase6_geometry_scale/debug_overlays/fgmvp_0013.png,4.0,4.0,0.8763073682785034,4.0,0.9855373299375606,"[810.0,316.0,853.0,349.0]",1656,"[9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0]","[111.0,161.5,210.5,261.0,311.5,361.5,410.5,460.5,510.0,561.5]","[{""value"":9.0,""pixel_y"":111.0,""text"":""9.0"",""confidence"":0.9999309683272695,""bbox"":[22.0,93.0,70.0,129.0]},{""value"":8.0,""pixel_y"":161.5,""text"":""8.0"",""confidence"":0.9999739151752387,""bbox"":[23.0,145.0,69.0,178.0]},{""value"":7.0,""pixel_y"":210.5,""text"":""7.0"",""confidence"":0.9777111411094666,""bbox"":[23.0,194.0,69.0,227.0]},{""value"":6.0,""pixel_y"":261.0,""text"":""6.0"",""confidence"":0.9998801069150949,""bbox"":[22.0,243.0,70.0,279.0]},{""value"":5.0,""pixel_y"":311.5,""text"":""5.0"",""confidence"":0.9988381092952228,""bbox"":[23.0,295.0,69.0,328.0]},{""value"":4.0,""pixel_y"":361.5,""text"":""4.0"",""confidence"":0.6682629584672765,""bbox"":[23.0,345.0,69.0,378.0]},{""value"":3.0,""pixel_y"":410.5,""text"":""3.0"",""confidence"":0.999184462209486,""bbox"":[23.0,394.0,69.0,427.0]},{""value"":2.0,""pixel_y"":460.5,""text"":""2.0"",""confidence"":0.5120682120323181,""bbox"":[23.0,444.0,69.0,477.0]},{""value"":1.0,""pixel_y"":510.0,""text"":""1.0"",""confidence"":0.9968841629460509,""bbox"":[25.0,494.0,69.0,526.0]},{""value"":0.0,""pixel_y"":561.5,""text"":""0.0"",""confidence"":0.9469742178916931,""bbox"":[23.0,545.0,69.0,578.0]}]",-0.020017949974918365,11.22503029407382,0.9999875919288765,0.7930785562630327,1.0,10.119073712321233,"[82.288,83.5,1008.64,589.0]","[813,364,38,195]",null,832.0,364.0,2.541025378479809,3.9384965032035346,0.061503496796465384,0.015375874199116346,0.006077976951741859,8858,36.9,percentage,3.0,False
fgmvp_0014,85d858a9afe8d0632f51fdff401cee14790005b5c45c7708841553a6fca9dadc,3990,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/3990.jpg,phase6_geometry_scale/masked_images/fgmvp_0014.png,phase6_geometry_scale/debug_overlays/fgmvp_0014.png,3.5,3.5,0.8195140957832336,3.5,0.8388341069221497,"[509.0,339.0,558.0,375.0]",2028,"[9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0]","[111.0,161.5,210.5,261.0,311.5,361.5,410.5,460.5,510.0,561.5]","[{""value"":9.0,""pixel_y"":111.0,""text"":""9.0"",""confidence"":0.9999309683272695,""bbox"":[22.0,93.0,70.0,129.0]},{""value"":8.0,""pixel_y"":161.5,""text"":""8.0"",""confidence"":0.9999739151752387,""bbox"":[23.0,145.0,69.0,178.0]},{""value"":7.0,""pixel_y"":210.5,""text"":""7.0"",""confidence"":0.9777111411094666,""bbox"":[23.0,194.0,69.0,227.0]},{""value"":6.0,""pixel_y"":261.0,""text"":""6.0"",""confidence"":0.9998801069150949,""bbox"":[22.0,243.0,70.0,279.0]},{""value"":5.0,""pixel_y"":311.5,""text"":""5.0"",""confidence"":0.9988381092952228,""bbox"":[23.0,295.0,69.0,328.0]},{""value"":4.0,""pixel_y"":361.5,""text"":""4.0"",""confidence"":0.6682629584672765,""bbox"":[23.0,345.0,69.0,378.0]},{""value"":3.0,""pixel_y"":410.5,""text"":""3.0"",""confidence"":0.999184462209486,""bbox"":[23.0,394.0,69.0,427.0]},{""value"":2.0,""pixel_y"":460.5,""text"":""2.0"",""confidence"":0.5120682120323181,""bbox"":[23.0,444.0,69.0,477.0]},{""value"":1.0,""pixel_y"":510.0,""text"":""1.0"",""confidence"":0.9968841629460509,""bbox"":[25.0,494.0,69.0,526.0]},{""value"":0.0,""pixel_y"":561.5,""text"":""0.0"",""confidence"":0.9469742178916931,""bbox"":[23.0,545.0,69.0,578.0]}]",-0.020017949974918365,11.22503029407382,0.9999875919288765,0.7930785562630327,1.0,10.119073712321233,"[82.288,83.5,1008.64,589.0]","[514,389,38,171]",null,533.0,389.0,2.487150841746697,3.438047753830576,0.061952246169424185,0.017700641762692624,0.006122323834244789,8858,36.9,percentage,3.0,False
fgmvp_0015,0984f9f91153f4c634fe36acbd2e613ca604ad4dbdd5f14e90deb6fb1ca58447,1339,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1339.jpg,phase6_geometry_scale/masked_images/fgmvp_0015.png,phase6_geometry_scale/debug_overlays/fgmvp_0015.png,16%,16.0,0.9933697554786273,16%,0.9716522596842393,"[915.0,350.0,990.0,388.0]",3239,"[30.0,25.0,20.0,15.0,10.0,5.0]","[127.0,230.0,334.0,437.0,540.0,644.0]","[{""value"":30.0,""pixel_y"":127.0,""text"":""30%"",""confidence"":0.9760204196625382,""bbox"":[30.0,109.0,107.0,145.0]},{""value"":25.0,""pixel_y"":230.0,""text"":""25%"",""confidence"":0.9514399067425436,""bbox"":[30.0,211.0,107.0,249.0]},{""value"":20.0,""pixel_y"":334.0,""text"":""20%"",""confidence"":0.9832184022340836,""bbox"":[30.0,315.0,107.0,353.0]},{""value"":15.0,""pixel_y"":437.0,""text"":""15%"",""confidence"":0.9166778323584548,""bbox"":[32.0,417.0,107.0,457.0]},{""value"":10.0,""pixel_y"":540.0,""text"":""10%"",""confidence"":0.9930031825777187,""bbox"":[32.0,521.0,107.0,559.0]},{""value"":5.0,""pixel_y"":644.0,""text"":""5%"",""confidence"":0.7468226427467167,""bbox"":[48.0,625.0,107.0,663.0]}]",-0.04836915639627949,36.13824826469972,0.9999977590956525,0.39082365948078635,5.0,30.487079276574967,"[119.288,70.35,1008.64,700.65]",null,"[952.5,420.7175765911036]",952.5,420.7175765911036,2.0206696266120083,15.788494003900933,0.21150599609906706,0.013219124756191691,0.006937561784135212,6178,6,percentage,2.0,False
fgmvp_0016,e17a5d5583f5de76f80fa88399622762c910d6aa96de608586d6be1231155eaf,1928,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1928.jpg,phase6_geometry_scale/masked_images/fgmvp_0016.png,phase6_geometry_scale/debug_overlays/fgmvp_0016.png,34%,34.0,0.9712375469115747,34%,0.9436308406122086,"[369.0,98.0,427.0,128.0]",2013,"[40.0,35.0,30.0,25.0,20.0,10.0,5.0,0.0]","[80.0,132.0,182.0,231.5,283.0,384.0,436.0,486.0]","[{""value"":40.0,""pixel_y"":80.0,""text"":""40%"",""confidence"":0.9879252898745625,""bbox"":[33.0,66.0,90.0,94.0]},{""value"":35.0,""pixel_y"":132.0,""text"":""35%"",""confidence"":0.9084302797868246,""bbox"":[31.0,118.0,90.0,146.0]},{""value"":30.0,""pixel_y"":182.0,""text"":""30%"",""confidence"":0.9541019045271639,""bbox"":[31.0,167.0,90.0,197.0]},{""value"":25.0,""pixel_y"":231.5,""text"":""25%"",""confidence"":0.5221597262343403,""bbox"":[31.0,217.0,90.0,246.0]},{""value"":20.0,""pixel_y"":283.0,""text"":""20%"",""confidence"":0.9812115319908308,""bbox"":[33.0,268.0,90.0,298.0]},{""value"":10.0,""pixel_y"":384.0,""text"":""10%"",""confidence"":0.9870661452172581,""bbox"":[33.0,370.0,90.0,398.0]},{""value"":5.0,""pixel_y"":436.0,""text"":""5%"",""confidence"":0.9664335204557538,""bbox"":[46.0,422.0,90.0,450.0]},{""value"":0.0,""pixel_y"":486.0,""text"":""0%"",""confidence"":0.918519958917631,""bbox"":[46.0,471.0,90.0,501.0]}]",-0.09860589248912735,47.92034361464656,0.9999809882681884,0.9698628703025609,5.0,45.62001616009478,"[102.288,51.675,1008.64,514.325]","[367,136,61,350]",null,397.5,136.0,2.9279645982781197,34.50994223612524,0.5099422361252408,0.014998301062507083,0.011178037165434038,7363,23,percentage,3.0,False
fgmvp_0017,e17a5d5583f5de76f80fa88399622762c910d6aa96de608586d6be1231155eaf,1928,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1928.jpg,phase6_geometry_scale/masked_images/fgmvp_0017.png,phase6_geometry_scale/debug_overlays/fgmvp_0017.png,26%,26.0,0.9056671544384463,26%,0.6784781980233533,"[718.0,185.0,776.0,216.0]",2074,"[40.0,35.0,30.0,25.0,20.0,10.0,5.0,0.0]","[80.0,132.0,182.0,231.5,283.0,384.0,436.0,486.0]","[{""value"":40.0,""pixel_y"":80.0,""text"":""40%"",""confidence"":0.9879252898745625,""bbox"":[33.0,66.0,90.0,94.0]},{""value"":35.0,""pixel_y"":132.0,""text"":""35%"",""confidence"":0.9084302797868246,""bbox"":[31.0,118.0,90.0,146.0]},{""value"":30.0,""pixel_y"":182.0,""text"":""30%"",""confidence"":0.9541019045271639,""bbox"":[31.0,167.0,90.0,197.0]},{""value"":25.0,""pixel_y"":231.5,""text"":""25%"",""confidence"":0.5221597262343403,""bbox"":[31.0,217.0,90.0,246.0]},{""value"":20.0,""pixel_y"":283.0,""text"":""20%"",""confidence"":0.9812115319908308,""bbox"":[33.0,268.0,90.0,298.0]},{""value"":10.0,""pixel_y"":384.0,""text"":""10%"",""confidence"":0.9870661452172581,""bbox"":[33.0,370.0,90.0,398.0]},{""value"":5.0,""pixel_y"":436.0,""text"":""5%"",""confidence"":0.9664335204557538,""bbox"":[46.0,422.0,90.0,450.0]},{""value"":0.0,""pixel_y"":486.0,""text"":""0%"",""confidence"":0.918519958917631,""bbox"":[46.0,471.0,90.0,501.0]}]",-0.09860589248912735,47.92034361464656,0.9999809882681884,0.9698628703025609,5.0,45.62001616009478,"[102.288,51.675,1008.64,514.325]","[717,224,62,262]",null,748.0,224.0,2.701054132846436,25.832623697082035,0.16737630291796535,0.006437550112229436,0.003668922481977867,7363,23,percentage,3.0,False
fgmvp_0018,e17a5d5583f5de76f80fa88399622762c910d6aa96de608586d6be1231155eaf,1928,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1928.jpg,phase6_geometry_scale/masked_images/fgmvp_0018.png,phase6_geometry_scale/debug_overlays/fgmvp_0018.png,7%,7.0,0.9577674665646873,7%,0.9926113328183555,"[143.0,374.0,186.0,402.0]",1426,"[40.0,35.0,30.0,25.0,20.0,10.0,5.0,0.0]","[80.0,132.0,182.0,231.5,283.0,385.0,436.0,486.0]","[{""value"":40.0,""pixel_y"":80.0,""text"":""40%"",""confidence"":0.9879252898745625,""bbox"":[33.0,66.0,90.0,94.0]},{""value"":35.0,""pixel_y"":132.0,""text"":""35%"",""confidence"":0.9084302797868246,""bbox"":[31.0,118.0,90.0,146.0]},{""value"":30.0,""pixel_y"":182.0,""text"":""30%"",""confidence"":0.9541019045271639,""bbox"":[31.0,167.0,90.0,197.0]},{""value"":25.0,""pixel_y"":231.5,""text"":""25%"",""confidence"":0.5221597262343403,""bbox"":[31.0,217.0,90.0,246.0]},{""value"":20.0,""pixel_y"":283.0,""text"":""20%"",""confidence"":0.9812115319908308,""bbox"":[33.0,268.0,90.0,298.0]},{""value"":10.0,""pixel_y"":385.0,""text"":""10%"",""confidence"":0.9721154716324705,""bbox"":[33.0,370.0,90.0,400.0]},{""value"":5.0,""pixel_y"":436.0,""text"":""5%"",""confidence"":0.9664335204557538,""bbox"":[46.0,422.0,90.0,450.0]},{""value"":0.0,""pixel_y"":486.0,""text"":""0%"",""confidence"":0.918519958917631,""bbox"":[46.0,471.0,90.0,501.0]}]",-0.0985359681330486,47.91330467484613,0.9999831721425881,1.0374694031254243,5.0,45.53347087428175,"[102.288,51.95,1008.64,514.05]","[134,412,55,73]",null,161.5,412.0,2.3098536488233194,7.316485804030108,0.3164858040301084,0.04521225771858691,0.0069506189173218986,7363,23,percentage,3.0,False
fgmvp_0019,e17a5d5583f5de76f80fa88399622762c910d6aa96de608586d6be1231155eaf,1928,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1928.jpg,phase6_geometry_scale/masked_images/fgmvp_0019.png,phase6_geometry_scale/debug_overlays/fgmvp_0019.png,20%,20.0,0.6901020553054256,20%,0.7812367952029818,"[894.0,239.0,952.0,270.0]",2074,"[40.0,35.0,30.0,25.0,20.0,10.0,5.0,0.0]","[80.0,132.0,182.0,231.5,283.0,384.0,436.0,486.0]","[{""value"":40.0,""pixel_y"":80.0,""text"":""40%"",""confidence"":0.9879252898745625,""bbox"":[33.0,66.0,90.0,94.0]},{""value"":35.0,""pixel_y"":132.0,""text"":""35%"",""confidence"":0.9084302797868246,""bbox"":[31.0,118.0,90.0,146.0]},{""value"":30.0,""pixel_y"":182.0,""text"":""30%"",""confidence"":0.9541019045271639,""bbox"":[31.0,167.0,90.0,197.0]},{""value"":25.0,""pixel_y"":231.5,""text"":""25%"",""confidence"":0.5221597262343403,""bbox"":[31.0,217.0,90.0,246.0]},{""value"":20.0,""pixel_y"":283.0,""text"":""20%"",""confidence"":0.9812115319908308,""bbox"":[33.0,268.0,90.0,298.0]},{""value"":10.0,""pixel_y"":384.0,""text"":""10%"",""confidence"":0.9870661452172581,""bbox"":[33.0,370.0,90.0,398.0]},{""value"":5.0,""pixel_y"":436.0,""text"":""5%"",""confidence"":0.9664335204557538,""bbox"":[46.0,422.0,90.0,450.0]},{""value"":0.0,""pixel_y"":486.0,""text"":""0%"",""confidence"":0.918519958917631,""bbox"":[46.0,471.0,90.0,501.0]}]",-0.09860589248912735,47.92034361464656,0.9999809882681884,0.9698628703025609,5.0,45.62001616009478,"[102.288,51.675,1008.64,514.325]","[893,278,61,210]",null,923.5,278.0,2.5644740989399706,20.507905502669157,0.507905502669157,0.02539527513345785,0.011133391555293606,7363,23,percentage,3.0,False
fgmvp_0020,61e21ce6de0d5fd0f81a3ca77dccc7f099f90340094a3b293267e82705005f9b,5038,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5038.jpg,phase6_geometry_scale/masked_images/fgmvp_0020.png,phase6_geometry_scale/debug_overlays/fgmvp_0020.png,17.5%,17.5,0.7420718212787659,17.5%,0.8645081529570483,"[122.0,226.0,211.0,265.0]",3948,"[25.0,10.0,-10.0]","[106.0,341.5,656.5]","[{""value"":25.0,""pixel_y"":106.0,""text"":""25%"",""confidence"":0.9620557245368385,""bbox"":[34.0,90.0,98.0,122.0]},{""value"":10.0,""pixel_y"":341.5,""text"":""10%"",""confidence"":0.6678161025047302,""bbox"":[34.0,326.0,99.0,357.0]},{""value"":-10.0,""pixel_y"":656.5,""text"":""-10%"",""confidence"":0.9965397119522095,""bbox"":[26.0,641.0,99.0,672.0]}]",-0.0635738324862284,31.728503688265377,0.9999992028914846,0.283762886597833,17.5,41.60907336223649,"[111.288,10.5,1008.64,665.0]",null,"[166.5,221.9653950240939]",166.5,221.9653950240939,2.2448739574053027,17.617312847264117,0.11731284726411673,0.006703591272235241,0.002819405427340936,9179,11.725,percentage,3.0,False
fgmvp_0021,61e21ce6de0d5fd0f81a3ca77dccc7f099f90340094a3b293267e82705005f9b,5038,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5038.jpg,phase6_geometry_scale/masked_images/fgmvp_0021.png,phase6_geometry_scale/debug_overlays/fgmvp_0021.png,12.7%,12.7,0.9931015965188918,12.7%,0.9958769183844431,"[527.0,233.0,613.0,264.0]",3094,"[25.0,10.0,-10.0]","[106.0,341.5,656.5]","[{""value"":25.0,""pixel_y"":106.0,""text"":""25%"",""confidence"":0.9620557245368385,""bbox"":[34.0,90.0,98.0,122.0]},{""value"":10.0,""pixel_y"":341.5,""text"":""10%"",""confidence"":0.9605857729911804,""bbox"":[34.0,326.0,98.0,357.0]},{""value"":-10.0,""pixel_y"":656.5,""text"":""-10%"",""confidence"":0.9965397119522095,""bbox"":[26.0,641.0,99.0,672.0]}]",-0.0635738324862284,31.728503688265377,0.9999992028914846,0.283762886597833,17.5,41.60907336223649,"[111.288,10.5,1008.64,665.0]",null,"[570.0,324.9833514912333]",570.0,324.9833514912333,1.4588843767797472,11.068066539748628,1.6319334602513713,0.1284986976575883,0.03922061532214941,9179,11.725,percentage,3.0,False
fgmvp_0022,61e21ce6de0d5fd0f81a3ca77dccc7f099f90340094a3b293267e82705005f9b,5038,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5038.jpg,phase6_geometry_scale/masked_images/fgmvp_0022.png,phase6_geometry_scale/debug_overlays/fgmvp_0022.png,16.8%,16.8,0.9962337343104609,16.8%,0.9916604985688426,"[415.0,145.0,499.0,176.0]",3026,"[25.0,10.0,-10.0]","[106.0,341.5,656.5]","[{""value"":25.0,""pixel_y"":106.0,""text"":""25%"",""confidence"":0.9620557245368385,""bbox"":[34.0,90.0,98.0,122.0]},{""value"":10.0,""pixel_y"":341.5,""text"":""10%"",""confidence"":0.9605857729911804,""bbox"":[34.0,326.0,98.0,357.0]},{""value"":-10.0,""pixel_y"":656.5,""text"":""-10%"",""confidence"":0.9965397119522095,""bbox"":[26.0,641.0,99.0,672.0]}]",-0.0635738324862284,31.728503688265377,0.9999992028914846,0.283762886597833,17.5,41.60907336223649,"[111.288,10.5,1008.64,665.0]",null,"[457.0,239.802284096449]",457.0,239.802284096449,1.4288668913608336,16.483353449302776,0.31664655069722514,0.018848008970072924,0.007610036107764102,9179,11.725,percentage,3.0,False
fgmvp_0023,61e21ce6de0d5fd0f81a3ca77dccc7f099f90340094a3b293267e82705005f9b,5038,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5038.jpg,phase6_geometry_scale/masked_images/fgmvp_0023.png,phase6_geometry_scale/debug_overlays/fgmvp_0023.png,22.6%,22.6,0.8165704866776066,22.6%,0.5813015875004016,"[151.0,98.0,238.0,131.0]",3312,"[25.0,10.0,-10.0]","[106.0,341.5,656.5]","[{""value"":25.0,""pixel_y"":106.0,""text"":""25%"",""confidence"":0.9620557245368385,""bbox"":[34.0,90.0,98.0,122.0]},{""value"":10.0,""pixel_y"":341.5,""text"":""10%"",""confidence"":0.9605857729911804,""bbox"":[34.0,326.0,98.0,357.0]},{""value"":-10.0,""pixel_y"":656.5,""text"":""-10%"",""confidence"":0.9965397119522095,""bbox"":[26.0,641.0,99.0,672.0]}]",-0.0635738324862284,31.728503688265377,0.9999992028914846,0.283762886597833,17.5,41.60907336223649,"[111.288,10.5,1008.64,665.0]",null,"[194.5,199.61558664266104]",194.5,199.61558664266104,1.3434960502042494,19.038175821404632,3.5618241785953693,0.15760283976085704,0.08560210287759029,9179,11.725,percentage,3.0,False
fgmvp_0024,61e21ce6de0d5fd0f81a3ca77dccc7f099f90340094a3b293267e82705005f9b,5038,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5038.jpg,phase6_geometry_scale/masked_images/fgmvp_0024.png,phase6_geometry_scale/debug_overlays/fgmvp_0024.png,6.3%,6.3,0.9451128840446472,6.3%,0.9183540525532209,"[658.0,337.0,730.0,370.0]",2700,"[25.0,10.0,-10.0]","[106.0,341.5,656.5]","[{""value"":25.0,""pixel_y"":106.0,""text"":""25%"",""confidence"":0.9620557245368385,""bbox"":[34.0,90.0,98.0,122.0]},{""value"":10.0,""pixel_y"":341.5,""text"":""10%"",""confidence"":0.9605857729911804,""bbox"":[34.0,326.0,98.0,357.0]},{""value"":-10.0,""pixel_y"":656.5,""text"":""-10%"",""confidence"":0.9965397119522095,""bbox"":[26.0,641.0,99.0,672.0]}]",-0.0635738324862284,31.728503688265377,0.9999992028914846,0.283762886597833,17.5,41.60907336223649,"[111.288,10.5,1008.64,665.0]",null,"[694.0,460.98043287213693]",694.0,460.98043287213693,1.0182831444948608,2.422210869423086,3.8777891305769137,0.6155220842185577,0.09319575797369986,9179,11.725,percentage,3.0,False
